contigName	contigLen	totalAvgDepth	ERR3211994.bam	ERR3211994.bam-var
ERR3211994_14308	21305	16.5704	16.5704	20.37
ERR3211994_14309	1517	8.0673	8.0673	5.89446
ERR3211994_14310	1102	9.43803	9.43803	10.1392
ERR3211994_14311	1511	11.3674	11.3674	13.7179
ERR3211994_14312	1830	10.2857	10.2857	13.7779
ERR3211994_14313	2796	15.1221	15.1221	19.3889
ERR3211994_14314	1826	8.97673	8.97673	4.45257
ERR3211994_14315	1164	6.286	6.286	3.07508
ERR3211994_14316	1073	6.71614	6.71614	2.28377
ERR3211994_14317	2775	10.325	10.325	8.50226
ERR3211994_14318	1460	12.9519	12.9519	13.1138
ERR3211994_14319	3271	11.5203	11.5203	22.1847
ERR3211994_14320	1591	6.45108	6.45108	3.05611
ERR3211994_14321	2541	11.946	11.946	7.79744
ERR3211994_14322	2182	9.53494	9.53494	8.5453
ERR3211994_14323	1299	11.2054	11.2054	9.74875
ERR3211994_14324	1000	42.1635	42.1635	111.637
ERR3211994_14325	19070	15.4426	15.4426	18.8817
ERR3211994_14326	1434	6.12383	6.12383	2.76018
ERR3211994_14327	1590	7.76736	7.76736	5.09179
ERR3211994_14328	1709	13.1001	13.1001	23.035
ERR3211994_14329	1372	10.4141	10.4141	8.61472
ERR3211994_14330	1412	9.52694	9.52694	6.42076
ERR3211994_14331	1496	21.104	21.104	91.1535
ERR3211994_14332	1961	11.741	11.741	11.8992
ERR3211994_14333	2048	10.716	10.716	11.0521
ERR3211994_14334	1717	7.45948	7.45948	4.09142
ERR3211994_14335	1363	8.63561	8.63561	4.31432
ERR3211994_14336	1358	6.96109	6.96109	4.07386
ERR3211994_14337	1144	57.6107	57.6107	52.0023
ERR3211994_14338	1156	12.8479	12.8479	8.44548
ERR3211994_14339	2429	9.38218	9.38218	5.69984
ERR3211994_14340	2730	9.36318	9.36318	10.1173
ERR3211994_14341	1716	12.5006	12.5006	9.7147
ERR3211994_14342	1150	10.184	10.184	7.00916
ERR3211994_14343	1027	8.08096	8.08096	4.18636
ERR3211994_14344	2616	11.9586	11.9586	7.60803
ERR3211994_14345	1024	10.4188	10.4188	8.09017
ERR3211994_14346	1128	8.2546	8.2546	4.42746
ERR3211994_14347	1120	13.2381	13.2381	22.1878
ERR3211994_14348	1294	10.7657	10.7657	8.63795
ERR3211994_14349	1806	10.4662	10.4662	4.72275
ERR3211994_14350	2203	8.02728	8.02728	7.26436
ERR3211994_14351	1114	14.4803	14.4803	28.036
ERR3211994_14352	1116	13.6905	13.6905	4.49165
ERR3211994_14353	2447	12.0257	12.0257	14.282
ERR3211994_14354	1279	12.4659	12.4659	29.8801
ERR3211994_14355	5069	18.0718	18.0718	50.4492
ERR3211994_14356	1173	6.63636	6.63636	20.3784
ERR3211994_14357	1098	7.05696	7.05696	4.04321
ERR3211994_14358	1223	7.72134	7.72134	4.57058
ERR3211994_14359	3119	20.4675	20.4675	57.2599
ERR3211994_14360	1117	10.9359	10.9359	2.93793
ERR3211994_14361	1128	9.93558	9.93558	5.92931
ERR3211994_14362	1114	11.3745	11.3745	15.4349
ERR3211994_14363	1207	7.71902	7.71902	9.66057
ERR3211994_14364	3734	12.8839	12.8839	21.4762
ERR3211994_14365	2912	9.58436	9.58436	10.2785
ERR3211994_14366	6566	20.1108	20.1108	685.075
ERR3211994_14367	3199	10.7242	10.7242	12.3666
ERR3211994_14368	1823	9.27675	9.27675	8.39405
ERR3211994_14369	2909	8.76368	8.76368	8.70498
ERR3211994_14370	1009	9.84633	9.84633	9.45891
ERR3211994_14371	3709	12.3653	12.3653	11.0406
ERR3211994_14372	1026	10.1712	10.1712	5.61179
ERR3211994_14373	2931	9.65912	9.65912	7.50898
ERR3211994_14374	14273	36.3069	36.3069	106.701
ERR3211994_14375	2649	21.6066	21.6066	72.2308
ERR3211994_14376	1200	7.76571	7.76571	3.23391
ERR3211994_14377	1451	9.89085	9.89085	4.00803
ERR3211994_14378	1512	9.9442	9.9442	13.4619
ERR3211994_14379	1350	8.90583	8.90583	6.59077
ERR3211994_14380	2770	8.99313	8.99313	5.51424
ERR3211994_14381	2586	12.8296	12.8296	17.0696
ERR3211994_14382	1098	9.74262	9.74262	12.4996
ERR3211994_14383	2534	16.518	16.518	24.0089
ERR3211994_14384	1869	8.15707	8.15707	10.7333
ERR3211994_14385	2573	10.4957	10.4957	13.07
ERR3211994_14386	2267	7.8753	7.8753	4.30107
ERR3211994_14387	1021	8.14466	8.14466	4.2641
ERR3211994_14388	2495	10.3394	10.3394	17.6987
ERR3211994_14389	1260	10.4973	10.4973	13.289
ERR3211994_14390	1203	13.8006	13.8006	17.8328
ERR3211994_14391	4974	7.7699	7.7699	7.53972
ERR3211994_14392	2070	15.6187	15.6187	27.5012
ERR3211994_14393	2551	11.4473	11.4473	11.1497
ERR3211994_14394	2250	7.09857	7.09857	5.92405
ERR3211994_14395	1185	11.714	11.714	13.0206
ERR3211994_14396	1741	8.94846	8.94846	9.79986
ERR3211994_14397	2413	14.5895	14.5895	21.1837
ERR3211994_14398	1846	8.28184	8.28184	10.5565
ERR3211994_14399	1333	8.4328	8.4328	4.97156
ERR3211994_14400	3770	11.4436	11.4436	9.66109
ERR3211994_14401	1566	9.85099	9.85099	8.00246
ERR3211994_14402	5648	16.9602	16.9602	27.3855
ERR3211994_14403	1428	8.06338	8.06338	7.01005
ERR3211994_14404	1821	7.17115	7.17115	2.99104
ERR3211994_14405	2236	12.4391	12.4391	12.325
ERR3211994_14406	1282	11.5875	11.5875	17.0719
ERR3211994_14407	1948	7.4238	7.4238	4.82642
ERR3211994_14408	1728	6.55006	6.55006	4.61799
ERR3211994_14409	2530	13.7525	13.7525	23.7719
ERR3211994_14410	1187	31.0675	31.0675	96.088
ERR3211994_14411	1545	13.0444	13.0444	13.3653
ERR3211994_14412	11172	25.6932	25.6932	1306.24
ERR3211994_14413	4132	7.64566	7.64566	7.30243
ERR3211994_14414	7518	15.3446	15.3446	19.6482
ERR3211994_14415	1028	7.37472	7.37472	1.71006
ERR3211994_14416	1877	12.8112	12.8112	17.837
ERR3211994_14417	6547	10.9848	10.9848	16.1943
ERR3211994_14418	1067	8.29335	8.29335	8.80359
ERR3211994_14419	1011	12.7213	12.7213	19.5757
ERR3211994_14420	2397	12.4393	12.4393	10.1485
ERR3211994_14421	9769	15.3202	15.3202	17.9723
ERR3211994_14422	1190	7.32308	7.32308	14.9101
ERR3211994_14423	3016	8.5164	8.5164	10.3336
ERR3211994_14424	2795	16.4609	16.4609	13.8832
ERR3211994_14425	8774	13.0588	13.0588	12.0699
ERR3211994_14426	12489	16.147	16.147	16.3171
ERR3211994_14427	1459	11.9786	11.9786	11.1967
ERR3211994_14428	2008	14.2196	14.2196	55.6544
ERR3211994_14429	1896	39.6964	39.6964	389.45
ERR3211994_14430	1373	9.4072	9.4072	10.7687
ERR3211994_14431	2090	22.3448	22.3448	77.0029
ERR3211994_14432	1910	12.4227	12.4227	58.8789
ERR3211994_14433	1030	8.26818	8.26818	7.89387
ERR3211994_14434	1725	12.7384	12.7384	30.7866
ERR3211994_14435	1118	19.1054	19.1054	50.9675
ERR3211994_14436	1004	11.5398	11.5398	11.4351
ERR3211994_14437	1057	7.90959	7.90959	12.1199
ERR3211994_14438	1066	9.52729	9.52729	9.0211
ERR3211994_14439	1197	8.75072	8.75072	10.3326
ERR3211994_14440	1093	8.05939	8.05939	6.83513
ERR3211994_14441	1730	10.1278	10.1278	7.27051
ERR3211994_14442	4291	10.3745	10.3745	22.7889
ERR3211994_14443	1265	11.5175	11.5175	25.4708
ERR3211994_14444	2125	14.079	14.079	15.4416
ERR3211994_14445	1130	9.72653	9.72653	15.9191
ERR3211994_14446	1376	8.62317	8.62317	12.0832
ERR3211994_14447	1456	8.93032	8.93032	11.5745
ERR3211994_14448	2278	10.2965	10.2965	10.8696
ERR3211994_14449	2904	14.9009	14.9009	12.6555
ERR3211994_14450	4922	10.6676	10.6676	10.7481
ERR3211994_14451	1954	14.7317	14.7317	16.5536
ERR3211994_14452	2100	7.66974	7.66974	4.70155
ERR3211994_14453	1176	10.3431	10.3431	20.0402
ERR3211994_14454	1511	11.086	11.086	22.5097
ERR3211994_14455	1195	11.2938	11.2938	8.94901
ERR3211994_14456	1010	15.1326	15.1326	13.1
ERR3211994_14457	1704	7.88996	7.88996	5.80565
ERR3211994_14458	1978	9.8047	9.8047	16.8154
ERR3211994_14459	1685	10.1629	10.1629	9.05563
ERR3211994_14460	1360	8.10909	8.10909	6.89629
ERR3211994_14461	1723	8.44247	8.44247	9.11323
ERR3211994_14462	1223	7.54986	7.54986	7.77202
ERR3211994_14463	1222	8.00373	8.00373	4.64237
ERR3211994_14464	3027	12.2784	12.2784	14.2487
ERR3211994_14465	1063	7.41402	7.41402	1.88543
ERR3211994_14466	1172	12.7309	12.7309	12.4731
ERR3211994_14467	1245	11.7671	11.7671	14.7309
ERR3211994_14468	1450	8.56077	8.56077	7.27645
ERR3211994_14469	1170	9.18137	9.18137	4.06817
ERR3211994_14470	3777	8.43921	8.43921	7.62214
ERR3211994_14471	30618	16.6312	16.6312	20.796
ERR3211994_14472	1263	9.05391	9.05391	2.32804
ERR3211994_14473	1402	13.3179	13.3179	12.7846
ERR3211994_14474	1201	7.27117	7.27117	3.30069
ERR3211994_14475	2688	10.3593	10.3593	9.01066
ERR3211994_14476	1869	8.968	8.968	3.71549
ERR3211994_14477	1277	8.39219	8.39219	4.64356
ERR3211994_14478	1068	8.3671	8.3671	4.05157
ERR3211994_14479	1282	6.68728	6.68728	4.24872
ERR3211994_14480	1215	9.98779	9.98779	5.26202
ERR3211994_14481	1534	9.16546	9.16546	29.3891
ERR3211994_14482	2005	7.36873	7.36873	5.65037
ERR3211994_14483	2567	11.1374	11.1374	8.0333
ERR3211994_14484	4487	11.5635	11.5635	23.8027
ERR3211994_14485	2474	10.4824	10.4824	13.493
ERR3211994_14486	3727	14.7311	14.7311	29.312
ERR3211994_14487	10229	14.0951	14.0951	24.2799
ERR3211994_14488	1099	7.902	7.902	3.02942
ERR3211994_14489	2197	14.1856	14.1856	12.6039
ERR3211994_14490	1676	8.53014	8.53014	8.97449
ERR3211994_14491	1994	10.6274	10.6274	29.2586
ERR3211994_14492	1411	7.73989	7.73989	5.38467
ERR3211994_14493	1456	11.7542	11.7542	9.66135
ERR3211994_14494	2018	11.1199	11.1199	7.35251
ERR3211994_14495	1501	7.34715	7.34715	2.91866
ERR3211994_14496	1300	8.78609	8.78609	5.90547
ERR3211994_14497	1050	13.07	13.07	7.56463
ERR3211994_14498	1253	8.04714	8.04714	3.32083
ERR3211994_14499	1225	9.65209	9.65209	4.34258
ERR3211994_14500	1206	6.11742	6.11742	2.11889
ERR3211994_14501	1548	15.1531	15.1531	36.6034
ERR3211994_14502	2635	10.8732	10.8732	8.92152
ERR3211994_14503	1462	7.54421	7.54421	2.94084
ERR3211994_14504	1157	14.3098	14.3098	9.48641
ERR3211994_14505	1758	13.6803	13.6803	9.5941
ERR3211994_14506	2128	10.047	10.047	4.66903
ERR3211994_14507	1238	8.41636	8.41636	10.2617
ERR3211994_14508	7085	11.1743	11.1743	15.3457
ERR3211994_14509	1000	9.13647	9.13647	5.00606
ERR3211994_14510	1716	23.3474	23.3474	399.202
ERR3211994_14511	2267	11.316	11.316	19.1643
ERR3211994_14512	7753	15.2573	15.2573	26.5993
ERR3211994_14513	1294	8.49039	8.49039	5.40846
ERR3211994_14514	1279	14.1143	14.1143	29.4631
ERR3211994_14515	2638	37.3424	37.3424	190.194
ERR3211994_14516	1428	6.33333	6.33333	3.14641
ERR3211994_14517	1977	7.09633	7.09633	2.43651
ERR3211994_14518	1604	8.63136	8.63136	8.1351
ERR3211994_14519	2144	9.6329	9.6329	10.0076
ERR3211994_14520	1262	9.21223	9.21223	14.1151
ERR3211994_14521	1149	7.50551	7.50551	7.02578
ERR3211994_14522	1503	10.3858	10.3858	11.0005
ERR3211994_14523	1212	9.32015	9.32015	8.60053
ERR3211994_14524	1048	6.51782	6.51782	2.76055
ERR3211994_14525	1216	9.85553	9.85553	2.39975
ERR3211994_14526	5782	10.9842	10.9842	10.2348
ERR3211994_14527	2290	11.4075	11.4075	19.7871
ERR3211994_14528	2290	10.2491	10.2491	6.38258
ERR3211994_14529	1236	12.1575	12.1575	7.69591
ERR3211994_14530	2117	11.1637	11.1637	8.13084
ERR3211994_14531	1359	8.57237	8.57237	5.10917
ERR3211994_14532	1873	7.78932	7.78932	9.21518
ERR3211994_14533	1740	12.5403	12.5403	13.9578
ERR3211994_14534	2175	10.1881	10.1881	4.70621
ERR3211994_14535	1500	13.2207	13.2207	44.8805
ERR3211994_14536	5246	9.71939	9.71939	8.62815
ERR3211994_14537	1186	9.46042	9.46042	7.93562
ERR3211994_14538	1134	9.66057	9.66057	9.24989
ERR3211994_14539	1247	8.69736	8.69736	8.63093
ERR3211994_14540	1111	9.56712	9.56712	8.36456
ERR3211994_14541	2319	10.822	10.822	18.8345
ERR3211994_14542	1820	16.2114	16.2114	30.6426
ERR3211994_14543	1063	12.7229	12.7229	13.6589
ERR3211994_14544	1059	9.0451	9.0451	13.0585
ERR3211994_14545	2494	6.96459	6.96459	5.44181
ERR3211994_14546	1872	10.7247	10.7247	4.20889
ERR3211994_14547	2018	12.0974	12.0974	17.9904
ERR3211994_14548	2769	9.82512	9.82512	14.4877
ERR3211994_14549	1136	10.6176	10.6176	5.63334
ERR3211994_14550	1033	11.3499	11.3499	7.80599
ERR3211994_14551	1393	11.708	11.708	37.8138
ERR3211994_14552	1121	10.6128	10.6128	14.287
ERR3211994_14553	1825	9.43582	9.43582	7.38221
ERR3211994_14554	1283	9.77758	9.77758	9.73134
ERR3211994_14555	1391	9.50846	9.50846	5.88237
ERR3211994_14556	1040	10.6124	10.6124	14.0892
ERR3211994_14557	1054	8.70354	8.70354	40.1531
ERR3211994_14558	2871	12.5862	12.5862	20.7647
ERR3211994_14559	3589	8.12823	8.12823	5.63472
ERR3211994_14560	1033	15.2684	15.2684	81.1036
ERR3211994_14561	1220	7.49065	7.49065	2.78149
ERR3211994_14562	1266	7.66398	7.66398	4.88342
ERR3211994_14563	7074	11.881	11.881	10.3684
ERR3211994_14564	1316	8.07633	8.07633	4.06714
ERR3211994_14565	2208	12.1482	12.1482	17.1881
ERR3211994_14566	1542	11.1832	11.1832	12.8845
ERR3211994_14567	5517	15.2691	15.2691	17.5496
ERR3211994_14568	2554	17.0549	17.0549	20.2083
ERR3211994_14569	1088	11.2815	11.2815	7.66884
ERR3211994_14570	1627	13.2932	13.2932	15.2724
ERR3211994_14571	1153	10.4646	10.4646	18.2352
ERR3211994_14572	1291	24.4294	24.4294	45.5066
ERR3211994_14573	1506	10.1504	10.1504	7.21862
ERR3211994_14574	2418	10.6742	10.6742	9.95774
ERR3211994_14575	1204	11.5398	11.5398	6.0986
ERR3211994_14576	1123	9.11408	9.11408	3.59913
ERR3211994_14577	11337	13.5982	13.5982	18.6347
ERR3211994_14578	2273	16.1418	16.1418	60.3724
ERR3211994_14579	1058	9.90198	9.90198	13.2109
ERR3211994_14580	5452	11.4704	11.4704	14.1159
ERR3211994_14581	1328	9.85484	9.85484	6.18367
ERR3211994_14582	1909	23.7862	23.7862	103.469
ERR3211994_14583	1218	8.52809	8.52809	6.39189
ERR3211994_14584	1759	13.0118	13.0118	17.4943
ERR3211994_14585	1700	10.5606	10.5606	14.1678
ERR3211994_14586	2846	30.4206	30.4206	78.6595
ERR3211994_14587	2707	9.70473	9.70473	15.8397
ERR3211994_14588	1587	7.89422	7.89422	4.52639
ERR3211994_14589	1203	10.9193	10.9193	6.56478
ERR3211994_14590	2736	9.43813	9.43813	8.54186
ERR3211994_14591	1363	9.13685	9.13685	5.50769
ERR3211994_14592	1453	9.11819	9.11819	15.6633
ERR3211994_14593	2358	8.95879	8.95879	6.98203
ERR3211994_14594	1908	10.9005	10.9005	12.0885
ERR3211994_14595	1919	9.01639	9.01639	10.2526
ERR3211994_14596	1089	7.19808	7.19808	2.76881
ERR3211994_14597	1090	6.54681	6.54681	3.84763
ERR3211994_14598	1077	8.37217	8.37217	4.72635
ERR3211994_14599	3266	27.5607	27.5607	59.4407
ERR3211994_14600	2048	14.2529	14.2529	16.7397
ERR3211994_14601	1706	18.2204	18.2204	37.8234
ERR3211994_14602	1928	6.96682	6.96682	4.53628
ERR3211994_14603	1687	8.21145	8.21145	4.78794
ERR3211994_14604	1287	7.59103	7.59103	3.56236
ERR3211994_14605	1902	9.28653	9.28653	7.33079
ERR3211994_14606	2722	9.09292	9.09292	9.05047
ERR3211994_14607	2982	12.9965	12.9965	14.8683
ERR3211994_14608	4440	14.3515	14.3515	18.142
ERR3211994_14609	1606	11.8764	11.8764	21.6823
ERR3211994_14610	1351	27.6145	27.6145	30.1721
ERR3211994_14611	1663	9.63781	9.63781	12.034
ERR3211994_14612	1008	8.5	8.5	6.64236
ERR3211994_14613	1191	7.30163	7.30163	4.65125
ERR3211994_14614	3263	8.25377	8.25377	10.5918
ERR3211994_14615	1172	8.59491	8.59491	4.19422
ERR3211994_14616	1212	11.3136	11.3136	5.96285
ERR3211994_14617	2222	10.7201	10.7201	10.7376
ERR3211994_14618	1379	7.85191	7.85191	2.34452
ERR3211994_14619	1231	8.81499	8.81499	4.6324
ERR3211994_14620	1070	7.10978	7.10978	7.40796
ERR3211994_14621	1277	15.1704	15.1704	43.7435
ERR3211994_14622	1288	11.3691	11.3691	17.2832
ERR3211994_14623	4147	11.2862	11.2862	10.1253
ERR3211994_14624	1031	11.3156	11.3156	11.9434
ERR3211994_14625	1905	8.92764	8.92764	6.25531
ERR3211994_14626	1186	8.07529	8.07529	12.2127
ERR3211994_14627	2646	10.1362	10.1362	12.0399
ERR3211994_14628	4880	11.5666	11.5666	12.9945
ERR3211994_14629	1284	8.61023	8.61023	4.4799
ERR3211994_14630	1089	9.46858	9.46858	16.9935
ERR3211994_14631	1479	10.4891	10.4891	10.0348
ERR3211994_14632	1203	11.6657	11.6657	19.3463
ERR3211994_14633	1006	10.0701	10.0701	9.69332
ERR3211994_14634	1512	11.1997	11.1997	7.60005
ERR3211994_14635	1280	8.77699	8.77699	3.642
ERR3211994_14636	2233	9.00432	9.00432	8.23967
ERR3211994_14637	1796	9.92831	9.92831	7.77725
ERR3211994_14638	1048	9.44766	9.44766	5.89302
ERR3211994_14639	1175	9.58927	9.58927	123.323
ERR3211994_14640	1788	12.3694	12.3694	12.8195
ERR3211994_14641	3379	7.91329	7.91329	5.2063
ERR3211994_14642	2490	8.69145	8.69145	7.84839
ERR3211994_14643	1021	10.3479	10.3479	7.71223
ERR3211994_14644	1224	8.07169	8.07169	6.99677
ERR3211994_14645	2160	16.5323	16.5323	22.3445
ERR3211994_14646	1464	7.97793	7.97793	4.08863
ERR3211994_14647	1398	8.56811	8.56811	9.35544
ERR3211994_14648	1320	7.7	7.7	6.04936
ERR3211994_14649	1784	8.07834	8.07834	7.46233
ERR3211994_14650	1432	8.97738	8.97738	6.82778
ERR3211994_14651	1651	10.942	10.942	10.2013
ERR3211994_14652	3422	38.7369	38.7369	49.4113
ERR3211994_14653	2141	11.4746	11.4746	20.9057
ERR3211994_14654	1399	9.2458	9.2458	13.3843
ERR3211994_14655	3340	16.9881	16.9881	18.262
ERR3211994_14656	1240	6.02752	6.02752	2.70815
ERR3211994_14657	1069	8.12187	8.12187	2.04395
ERR3211994_14658	1024	6.58009	6.58009	8.05141
ERR3211994_14659	1362	11.4167	11.4167	4.88243
ERR3211994_14660	11359	16.4337	16.4337	19.7425
ERR3211994_14661	2527	9.88557	9.88557	4.79835
ERR3211994_14662	14113	10.3072	10.3072	9.82925
ERR3211994_14663	5230	13.2041	13.2041	15.0628
ERR3211994_14664	1216	7.41463	7.41463	6.55091
ERR3211994_14665	1609	15.4859	15.4859	83.331
ERR3211994_14666	1063	11.3604	11.3604	7.45666
ERR3211994_14667	1784	7.8978	7.8978	6.18246
ERR3211994_14668	1658	11.8594	11.8594	11.0671
ERR3211994_14669	3367	10.516	10.516	9.11119
ERR3211994_14670	1516	7.28404	7.28404	6.4834
ERR3211994_14671	1488	11.1308	11.1308	16.1646
ERR3211994_14672	1232	8.69778	8.69778	5.23789
ERR3211994_14673	1825	12.1212	12.1212	16.5128
ERR3211994_14674	1260	6.73964	6.73964	6.91955
ERR3211994_14675	1586	14.7124	14.7124	35.9612
ERR3211994_14676	2166	7.32589	7.32589	5.0486
ERR3211994_14677	1075	6.96324	6.96324	2.35362
ERR3211994_14678	2211	14.9287	14.9287	10.3196
ERR3211994_14679	1346	7.9097	7.9097	4.57429
ERR3211994_14680	3945	13.337	13.337	18.6574
ERR3211994_14681	1905	6.69744	6.69744	3.84968
ERR3211994_14682	1048	10.8107	10.8107	26.3074
ERR3211994_14683	1105	9.05236	9.05236	6.03502
ERR3211994_14684	1200	10.4771	10.4771	11.3442
ERR3211994_14685	2934	10.1383	10.1383	5.95755
ERR3211994_14686	1689	13.6628	13.6628	16.0482
ERR3211994_14687	1376	8.97798	8.97798	5.31789
ERR3211994_14688	3869	16.2025	16.2025	23.3291
ERR3211994_14689	1351	8.43464	8.43464	5.43091
ERR3211994_14690	1507	9.47605	9.47605	3.21273
ERR3211994_14691	2577	10.6176	10.6176	8.43992
ERR3211994_14692	1363	7.99753	7.99753	6.35557
ERR3211994_14693	1717	11.7071	11.7071	19.8395
ERR3211994_14694	1108	10.382	10.382	2.98032
ERR3211994_14695	2291	7.80943	7.80943	5.43935
ERR3211994_14696	1238	12.7491	12.7491	7.92501
ERR3211994_14697	1535	12.3682	12.3682	16.3585
ERR3211994_14698	1500	9.22074	9.22074	8.30412
ERR3211994_14699	4787	14.6084	14.6084	26.883
ERR3211994_14700	1342	10.1737	10.1737	9.52903
ERR3211994_14701	1894	10.1812	10.1812	9.58506
ERR3211994_14702	1524	10.647	10.647	3.3968
ERR3211994_14703	1118	8.59814	8.59814	5.64084
ERR3211994_14704	1295	10.7659	10.7659	7.59898
ERR3211994_14705	1131	9.6106	9.6106	7.11971
ERR3211994_14706	15029	14.7952	14.7952	18.8514
ERR3211994_14707	2336	10.5709	10.5709	10.4071
ERR3211994_14708	1847	8.231	8.231	4.51499
ERR3211994_14709	1015	11.8925	11.8925	12.0891
ERR3211994_14710	1654	8.07912	8.07912	5.81607
ERR3211994_14711	1403	9.24501	9.24501	15.4153
ERR3211994_14712	1005	11.5649	11.5649	7.66998
ERR3211994_14713	1671	8.89283	8.89283	9.26943
ERR3211994_14714	1370	6.10902	6.10902	4.28422
ERR3211994_14715	1282	11.242	11.242	8.25259
ERR3211994_14716	2604	33.2323	33.2323	86.4419
ERR3211994_14717	1091	8.45377	8.45377	4.00557
ERR3211994_14718	2395	11.6379	11.6379	18.4869
ERR3211994_14719	1121	9.66323	9.66323	4.72873
ERR3211994_14720	2430	11.3557	11.3557	16.9313
ERR3211994_14721	2533	17.2287	17.2287	18.1269
ERR3211994_14722	1426	13.3785	13.3785	19.4009
ERR3211994_14723	1099	6.68177	6.68177	5.22772
ERR3211994_14724	2140	11.1593	11.1593	24.2667
ERR3211994_14725	1797	8.03704	8.03704	5.88627
ERR3211994_14726	1317	8.80291	8.80291	3.65411
ERR3211994_14727	1445	6.78764	6.78764	3.12411
ERR3211994_14728	1067	8.39149	8.39149	7.99613
ERR3211994_14729	1255	11.7765	11.7765	17.6049
ERR3211994_14730	1487	11.6814	11.6814	19.4358
ERR3211994_14731	1084	7.09208	7.09208	5.03974
ERR3211994_14732	1376	6.88499	6.88499	4.80061
ERR3211994_14733	1183	12.5353	12.5353	13.5106
ERR3211994_14734	1124	6.28029	6.28029	1.57296
ERR3211994_14735	1218	11.5524	11.5524	20.6486
ERR3211994_14736	1098	9.18671	9.18671	5.56067
ERR3211994_14737	1029	5.55745	5.55745	2.00097
ERR3211994_14738	1708	10.4121	10.4121	17.9292
ERR3211994_14739	1214	10.953	10.953	8.12009
ERR3211994_14740	1313	8.64316	8.64316	5.33814
ERR3211994_14741	1692	12.5895	12.5895	6.50041
ERR3211994_14742	1103	8.0703	8.0703	11.6074
ERR3211994_14743	1591	16.8001	16.8001	54.0546
ERR3211994_14744	1422	10.5786	10.5786	13.5407
ERR3211994_14745	1428	13.5305	13.5305	15.1075
ERR3211994_14746	1271	8.81267	8.81267	4.5756
ERR3211994_14747	1444	12.5495	12.5495	16.684
ERR3211994_14748	1027	7.24173	7.24173	3.69949
ERR3211994_14749	1147	10.8345	10.8345	10.7487
ERR3211994_14750	1092	11.0839	11.0839	8.05992
ERR3211994_14751	4165	11.4956	11.4956	14.8983
ERR3211994_14752	2460	7.64242	7.64242	4.45936
ERR3211994_14753	1026	6.7968	6.7968	4.98723
ERR3211994_14754	1583	16.6127	16.6127	89.7793
ERR3211994_14755	1802	10.2324	10.2324	9.84774
ERR3211994_14756	1237	8.87397	8.87397	4.23918
ERR3211994_14757	2462	9.66868	9.66868	10.5141
ERR3211994_14758	2578	11.2932	11.2932	10.2123
ERR3211994_14759	1055	9.65746	9.65746	4.23653
ERR3211994_14760	1187	41.513	41.513	299.511
ERR3211994_14761	1189	8.36574	8.36574	10.2187
ERR3211994_14762	1201	8.47954	8.47954	5.57935
ERR3211994_14763	1120	10.0041	10.0041	9.4386
ERR3211994_14764	2364	8.71996	8.71996	7.84744
ERR3211994_14765	2532	12.5462	12.5462	29.2904
ERR3211994_14766	1422	10.4929	10.4929	6.31948
ERR3211994_14767	3620	11.4225	11.4225	20.1264
ERR3211994_14768	4388	13.404	13.404	16.4938
ERR3211994_14769	2302	13.4735	13.4735	29.0983
ERR3211994_14770	2098	11.2033	11.2033	64.5581
ERR3211994_14771	1787	9.93036	9.93036	13.4315
ERR3211994_14772	2519	12.8155	12.8155	21.7012
ERR3211994_14773	1269	15.0742	15.0742	105.71
ERR3211994_14774	1059	31.6799	31.6799	343.836
ERR3211994_14775	2662	10.8639	10.8639	10.9237
ERR3211994_14776	1004	12.9836	12.9836	47.085
ERR3211994_14777	1302	9.04774	9.04774	6.70235
ERR3211994_14778	1141	7.1221	7.1221	7.38408
ERR3211994_14779	2092	22.7152	22.7152	23.9338
ERR3211994_14780	2803	11.5673	11.5673	18.8233
ERR3211994_14781	1653	10.3992	10.3992	8.56487
ERR3211994_14782	1733	9.95073	9.95073	5.92303
ERR3211994_14783	4762	13.8218	13.8218	14.4306
ERR3211994_14784	2202	7.87183	7.87183	3.99777
ERR3211994_14785	1174	8.65918	8.65918	6.46539
ERR3211994_14786	1045	31.7352	31.7352	63.3045
ERR3211994_14787	1140	7.73636	7.73636	3.90717
ERR3211994_14788	2184	7.29646	7.29646	5.64301
ERR3211994_14789	1574	11.3258	11.3258	12.2817
ERR3211994_14790	1693	17.2262	17.2262	110.806
ERR3211994_14791	1951	9.09328	9.09328	17.8089
ERR3211994_14792	2159	11.8751	11.8751	29.6471
ERR3211994_14793	1633	11.1389	11.1389	6.21416
ERR3211994_14794	2864	14.5615	14.5615	12.9258
ERR3211994_14795	1777	9.05347	9.05347	3.70874
ERR3211994_14796	1114	7.04772	7.04772	4.8679
ERR3211994_14797	2786	10.761	10.761	16.1258
ERR3211994_14798	11827	14.379	14.379	17.052
ERR3211994_14799	1165	8.80296	8.80296	7.05582
ERR3211994_14800	1951	10.4375	10.4375	12.0262
ERR3211994_14801	1133	7.8179	7.8179	5.63586
ERR3211994_14802	1087	8.48346	8.48346	11.8269
ERR3211994_14803	1096	6.35729	6.35729	3.02989
ERR3211994_14804	1305	16.3602	16.3602	29.754
ERR3211994_14805	1074	8.7132	8.7132	16.0228
ERR3211994_14806	3806	15.3129	15.3129	24.5604
ERR3211994_14807	1147	10.682	10.682	3.42992
ERR3211994_14808	5386	14.4607	14.4607	12.4953
ERR3211994_14809	2463	9.35927	9.35927	11.5392
